Item,On Hand Qty,PC #,Date,PC Name,State,Rep,Category,Price_ea,On Hand Value
RT2-00-MINIBK2,28,1670,2024-07-01,Greentech Renewables - Danbury,CT,RyanW,MINI,$4.15,$116.2
RT2-00-MINIBK2-FSET,4823,1670,2024-07-01,Greentech Renewables - Danbury,CT,RyanW,MINI,$4.51,$21751.73
RT2-04-BN30SL-US,40,1670,2024-07-01,Greentech Renewables - Danbury,CT,RyanW,Bolts,$0.36,$14.4
RT2-04-SD5-60,13921,1670,2024-07-01,Greentech Renewables - Danbury,CT,RyanW,Screws,$0.43,$5986.03
RT2-00-MINIBK2,1,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,MINI,$4.15,$4.15
RT2-00-MINIBK2-FSET,101,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,MINI,$4.51,$455.51
RT2-04-FBN25,579,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,Bolts,$0.36,$208.44
RT2-04-SD5-60,1753,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,Screws,$0.43,$753.79
RT3-00-AXBK,147,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,APEX,$4.09,$601.23
RT3-01-UE-30,77,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,APEX,$9.24,$711.48
RT3-01-UEFS30,42,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,APEX,$9.24,$388.08
RT3-01-UES30,46,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,APEX,$15.31,$704.26
RT3-02-UM-30,83,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,APEX,$9.24,$766.92
RT3-02-UMFS30,95,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,APEX,$9.24,$877.8
RT3-02-UMS30,12,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,APEX,$15.31,$183.72
RT3-03-SK80BL,80,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,APEX,$17.00,$1360
RT3-04-ENDCAP,35,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,APEX,$2.66,$93.1
RT3-04-SKSSL-20,60,1875,2024-07-01,Greentech Renewables - Denver,CO,Genki,APEX,$0.87,$52.2
RT2-00-MINIBK2-FSET,576,1987,2024-07-01,Greentech Renewables - El Paso,TX,Genki,MINI,$4.51,$2597.76
RT2-04-SD5-60,5100,1987,2024-07-01,Greentech Renewables - El Paso,TX,Genki,Screws,$0.43,$2193
RT2-04-SD5-60,500,2459,2024-07-01,Greentech Renewables - Fort Collins,CO,Genki,Screws,$0.43,$215
RT2-00-MINIBK2,379,2576,2024-07-01,Greentech Renewables - Fresno,CA,Genki,MINI,$4.15,$1572.85
RT2-04-SD5-60,12,2576,2024-07-01,Greentech Renewables - Fresno,CA,Genki,Screws,$0.43,$5.16
RT2-04-SD5-60,418,2685,2024-07-01,Greentech Renewables - Grand Junction,CO,Genki,Screws,$0.43,$179.74
RT2-00-MINIBK2,39,3273,2024-07-01,Greentech Renewables - Houston,TX,Genki,MINI,$4.15,$161.85
RT2-00-MINIBK2-FSET,2053,3273,2024-07-01,Greentech Renewables - Houston,TX,Genki,MINI,$4.51,$9259.03
RT2-04-FBN25,423,3273,2024-07-01,Greentech Renewables - Houston,TX,Genki,Bolts,$0.36,$152.28
RT2-04-SD5-60,2219,3273,2024-07-01,Greentech Renewables - Houston,TX,Genki,Screws,$0.43,$954.17
RT2-04-FBN25,600,3293,2024-07-01,Greentech Renewables - Indianapolis,IN,Guy,Bolts,$0.36,$216
RT2-04-SD5-60,500,3293,2024-07-01,Greentech Renewables - Indianapolis,IN,Guy,Screws,$0.43,$215
RT2-00-MINIBK2-FSET,55,3395,2024-07-01,Greentech Renewables - Jacksonville,FL,RyanW,MINI,$4.51,$248.05
RT2-04-FBN25,420,3395,2024-07-01,Greentech Renewables - Jacksonville,FL,RyanW,Bolts,$0.36,$151.2
RT2-04-SD5-60,570,3395,2024-07-01,Greentech Renewables - Jacksonville,FL,RyanW,Screws,$0.43,$245.1
RT3-04-RFEBBK,24,3584,2024-07-01,Greentech Renewables - Kansas City,KS,Guy,REB,$20.00,$480
RT2-00-MINIBK2-FSET,60,4029,2024-07-01,Greentech Renewables - Las Cruces,NM,Genki,MINI,$4.51,$270.6
RT2-04-FBN25,236,4029,2024-07-01,Greentech Renewables - Las Cruces,NM,Genki,Bolts,$0.36,$84.96
RT2-04-SD5-60,700,4029,2024-07-01,Greentech Renewables - Las Cruces,NM,Genki,Screws,$0.43,$301
RT2-00-MINIBK2-FSET,40,4090,2024-07-01,Greentech Renewables - Las Vegas,NV,Genki,MINI,$4.51,$180.4
RT2-04-C-MOUNT,100,4090,2024-07-01,Greentech Renewables - Las Vegas,NV,Genki,C-MOUNT,$3.08,$308
RT2-04-SD5-60,356,4090,2024-07-01,Greentech Renewables - Las Vegas,NV,Genki,Screws,$0.43,$153.08
RT2-04-SD5-60,300,4187,2024-07-01,Greentech Renewables - LIttle Rock,AR,Guy,Screws,$0.43,$129
RT2-00-MINIBK2,40,4250,2024-07-01,Greentech Renewables - Long Island,NY,RyanW,MINI,$4.15,$166
RT2-00-MINIBK2-FSET,170,4391,2024-07-01,Greentech Renewables - Lubbock,TX,Genki,MINI,$4.51,$766.7
RT2-00-MINIBK2,20,4407,2024-07-01,Greentech Renewables - Madison,WI,Guy,MINI,$4.15,$83
RT2-00-MINIBK2-FSET,960,4407,2024-07-01,Greentech Renewables - Madison,WI,Guy,MINI,$4.51,$4329.6
RT2-04-C-MOUNT,35,4407,2024-07-01,Greentech Renewables - Madison,WI,Guy,C-MOUNT,$3.08,$107.8
RT2-04-FBN25,314,4407,2024-07-01,Greentech Renewables - Madison,WI,Guy,Bolts,$0.36,$113.04
RT2-04-SD5-60,2305,4407,2024-07-01,Greentech Renewables - Madison,WI,Guy,Screws,$0.43,$991.15
RT3-04-RFEBBK,10,4407,2024-07-01,Greentech Renewables - Madison,WI,Guy,REB,$20.00,$200
RT2-00-MINIBK2-FSET,3328,4422,2024-07-01,Greentech Renewables - Maine,ME,RyanW,MINI,$4.51,$15009.28
RT2-04-C-MOUNT,91,4422,2024-07-01,Greentech Renewables - Maine,ME,RyanW,C-MOUNT,$3.08,$280.28
RT2-04-FBN25,147,4422,2024-07-01,Greentech Renewables - Maine,ME,RyanW,Bolts,$0.36,$52.92
RT2-04-SD5-60,11326,4422,2024-07-01,Greentech Renewables - Maine,ME,RyanW,Screws,$0.43,$4870.18
RT2-00-MINIBK2,56,4431,2024-07-01,Greentech Renewables - Mansfield,MA,RyanW,MINI,$4.15,$232.4
RT2-00-MINIBK2-FSET,400,4431,2024-07-01,Greentech Renewables - Mansfield,MA,RyanW,MINI,$4.51,$1804
RT2-04-FBN25,138,4431,2024-07-01,Greentech Renewables - Mansfield,MA,RyanW,Bolts,$0.36,$49.68
RT2-04-SD5-60,832,4431,2024-07-01,Greentech Renewables - Mansfield,MA,RyanW,Screws,$0.43,$357.76
RT2-04-SD5-90,633,4431,2024-07-01,Greentech Renewables - Mansfield,MA,RyanW,Screws,$0.75,$474.75
RT2-04-FBN25,284,4450,2024-07-01,Greentech Renewables - Medford,OR,Genki,Bolts,$0.36,$102.24
RT2-00-MINIBK2-FSET,851,4560,2024-07-01,Greentech Renewables - Miami,FL,RyanW,MINI,$4.51,$3838.01
RT2-04-FBN25,5,4560,2024-07-01,Greentech Renewables - Miami,FL,RyanW,Bolts,$0.36,$1.8
RT2-04-SD5-60,2161,4560,2024-07-01,Greentech Renewables - Miami,FL,RyanW,Screws,$0.43,$929.23
RT3-04-BUTYL,60,4560,2024-07-01,Greentech Renewables - Miami,FL,RyanW,Accessories,$1.18,$70.8
RT2-00-MINIBK2-FSET,1,4598,2024-07-01,Greentech Renewables - Commercial Solutions - Mid-Atlantic,NJ,RyanW,MINI,$4.51,$4.51
RT2-04-C-MOUNT,20,4639,2024-07-01,Greentech Renewables - Missoula,MT,Genki,C-MOUNT,$3.08,$61.6
RT2-00-MINIBK2,20,4664,2024-07-01,Greentech Renewables - Minneapolis,MN,Guy,MINI,$4.15,$83
RT2-00-MINIBK2-FSET,92,4664,2024-07-01,Greentech Renewables - Minneapolis,MN,Guy,MINI,$4.51,$414.92
RT2-04-FBN25,132,4664,2024-07-01,Greentech Renewables - Minneapolis,MN,Guy,Bolts,$0.36,$47.52
RT2-04-SD5-60,15155,4664,2024-07-01,Greentech Renewables - Minneapolis,MN,Guy,Screws,$0.43,$6516.65
RT3-01-UES30,221,4664,2024-07-01,Greentech Renewables - Minneapolis,MN,Guy,APEX,$15.31,$3383.51
RT3-02-UMFS30,239,4664,2024-07-01,Greentech Renewables - Minneapolis,MN,Guy,APEX,$9.24,$2208.36
RT3-04-M4-16S,78,4664,2024-07-01,Greentech Renewables - Minneapolis,MN,Guy,APEX,$0.25,$19.5
RT3-04-RFEBBK,11,4664,2024-07-01,Greentech Renewables - Minneapolis,MN,Guy,REB,$20.00,$220
RT2-00-MINIBK2-FSET,1650,4950,2024-07-01,Greentech Renewables - North Chicago,IL,Guy,MINI,$4.51,$7441.5
RT2-04-SD5-60,2800,4950,2024-07-01,Greentech Renewables - North Chicago,IL,Guy,Screws,$0.43,$1204
RT2-00-MINIBK2-FSET,1740,4984,2024-07-01,Greentech Renewables - Wallingford,CT,RyanW,MINI,$4.51,$7847.4
RT2-04-SD5-60,3345,4984,2024-07-01,Greentech Renewables - Wallingford,CT,RyanW,Screws,$0.43,$1438.35
RT2-00-MINIBK2-FSET,102,4991,2024-07-01,Greentech Renewables - New Hampshire,NH,RyanW,MINI,$4.51,$460.02
RT2-04-C-MOUNT,55,4991,2024-07-01,Greentech Renewables - New Hampshire,NH,RyanW,C-MOUNT,$3.08,$169.4
RT2-04-SD5-60,1054,4991,2024-07-01,Greentech Renewables - New Hampshire,NH,RyanW,Screws,$0.43,$453.22
RT2-00-MINIBK2-FSET,40,5364,2024-07-01,Greentech Renewables - Oklahoma City,OK,Guy,MINI,$4.51,$180.4
RT2-00-MINIBK2-FSET,1397,5621,2024-07-01,Greentech Renewables - Orlando,FL,RyanW,MINI,$4.51,$6300.47
RT2-04-FBN25,386,5621,2024-07-01,Greentech Renewables - Orlando,FL,RyanW,Bolts,$0.36,$138.96
RT2-04-SD5-60,10073,5621,2024-07-01,Greentech Renewables - Orlando,FL,RyanW,Screws,$0.43,$4331.39
RT2-00-MINIBK2-FSET,8,5885,2024-07-01,Greentech Renewables - Peoria,IL,Guy,MINI,$4.51,$36.08
RT2-04-SD5-60,156,5885,2024-07-01,Greentech Renewables - Peoria,IL,Guy,Screws,$0.43,$67.08
RT2-00-MINIBK2-FSET,325,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,MINI,$4.51,$1465.75
RT2-04-C-MOUNT,207,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,C-MOUNT,$3.08,$637.56
RT2-04-FBN25,34,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,Bolts,$0.36,$12.24
RT2-04-SD5-60,73,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,Screws,$0.43,$31.39
RT3-00-AXBK,3154,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$4.09,$12899.86
RT3-01-UE-30,1555,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$9.24,$14368.2
RT3-01-UEFS30,429,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$9.24,$3963.96
RT3-01-UES30,441,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$15.31,$6751.71
RT3-02-UM-30,1152,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$9.24,$10644.48
RT3-02-UMFS30,419,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$9.24,$3871.56
RT3-02-UMS30,219,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$15.31,$3352.89
RT3-03-SK80BL,503,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$17.00,$8551
RT3-04-M4-16S,167,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$0.25,$41.75
RT3-04-M8BIT,110,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,Tools,$6.02,$662.2
RT3-04-SKCAP,104,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$2.66,$276.64
RT3-04-SKSSL-20,375,5887,2024-07-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$0.87,$326.25
RT2-00-MINIBK2,28,5888,2024-07-01,Greentech Renewables - Pensacola,FL,RyanW,MINI,$4.15,$116.2
RT2-00-MINIBK2-FSET,700,5888,2024-07-01,Greentech Renewables - Pensacola,FL,RyanW,MINI,$4.51,$3157
RT2-04-FBN25,20,5888,2024-07-01,Greentech Renewables - Pensacola,FL,RyanW,Bolts,$0.36,$7.2
RT2-04-SD5-60,20,5888,2024-07-01,Greentech Renewables - Pensacola,FL,RyanW,Screws,$0.43,$8.6
RT2-00-MINIBK2-FSET,458,5944,2024-07-01,Greentech Renewables - Pittsburgh,PA,RyanW,MINI,$4.51,$2065.58
RT2-04-C-MOUNT,1640,5944,2024-07-01,Greentech Renewables - Pittsburgh,PA,RyanW,C-MOUNT,$3.08,$5051.2
RT2-04-FBN25,562,5944,2024-07-01,Greentech Renewables - Pittsburgh,PA,RyanW,Bolts,$0.36,$202.32
RT2-04-SD5-60,1767,5944,2024-07-01,Greentech Renewables - Pittsburgh,PA,RyanW,Screws,$0.43,$759.81
RT2-00-MINIBK2,220,5951,2024-07-01,Greentech Renewables - Pocatello,ID,Genki,MINI,$4.15,$913
RT2-04-BN30SL-US,341,5951,2024-07-01,Greentech Renewables - Pocatello,ID,Genki,Bolts,$0.36,$122.76
RT2-04-FBN25,299,5951,2024-07-01,Greentech Renewables - Pocatello,ID,Genki,Bolts,$0.36,$107.64
RT2-04-SD5-60,12200,5951,2024-07-01,Greentech Renewables - Pocatello,ID,Genki,Screws,$0.43,$5246
RT2-00-MINIBK2-FSET,1400,5971,2024-07-01,Greentech Renewables - Portland,OR,Genki,MINI,$4.51,$6314
RT2-04-MINBUTYL,10,5971,2024-07-01,Greentech Renewables - Portland,OR,Genki,Accessories,$1.18,$11.8
RT2-04-SD5-60,3400,5971,2024-07-01,Greentech Renewables - Portland,OR,Genki,Screws,$0.43,$1462
RT2-00-MINIBK2-FSET,8,6026,2024-07-01,Greentech Renewables - Pueblo,CO,Genki,MINI,$4.51,$36.08
RT2-04-SD5-60,675,6026,2024-07-01,Greentech Renewables - Pueblo,CO,Genki,Screws,$0.43,$290.25
RT2-00-MINIBK2-FSET,312,6058,2024-07-01,Greentech Renewables - Raleigh,NC,RyanW,MINI,$4.51,$1407.12
RT2-04-FBN25,253,6058,2024-07-01,Greentech Renewables - Raleigh,NC,RyanW,Bolts,$0.36,$91.08
RT2-04-MINBUTYL,100,6058,2024-07-01,Greentech Renewables - Raleigh,NC,RyanW,Accessories,$1.18,$118
RT2-04-SD5-60,3739,6058,2024-07-01,Greentech Renewables - Raleigh,NC,RyanW,Screws,$0.43,$1607.77
RT2-00-MINIBK,40,6254,2024-07-01,Greentech Renewables - Reno,NV,Genki,MINI,$4.86,$194.4
RT2-00-MINIBK2-FSET,60,6435,2024-07-01,Greentech Renewables - Riverside,CA,Genki,MINI,$4.51,$270.6
RT2-04-FBN25,78,6435,2024-07-01,Greentech Renewables - Riverside,CA,Genki,Bolts,$0.36,$28.08
RT2-04-SD5-60,9439,6435,2024-07-01,Greentech Renewables - Riverside,CA,Genki,Screws,$0.43,$4058.77
RT2-00-MINIBK2,1,6462,2024-07-01,Greentech Renewables - Rochester,NY,RyanW,MINI,$4.15,$4.15
RT2-04-SD5-60,32,6462,2024-07-01,Greentech Renewables - Rochester,NY,RyanW,Screws,$0.43,$13.76
RT2-00-MINIBK2-FSET,340,6552,2024-07-01,Greentech Renewables - Sacramento,CA,Genki,MINI,$4.51,$1533.4
RT2-04-C-MOUNT,280,6552,2024-07-01,Greentech Renewables - Sacramento,CA,Genki,C-MOUNT,$3.08,$862.4
RT2-04-FBN25,58,6552,2024-07-01,Greentech Renewables - Sacramento,CA,Genki,Bolts,$0.36,$20.88
RT2-04-MINBUTYL,70,6552,2024-07-01,Greentech Renewables - Sacramento,CA,Genki,Accessories,$1.18,$82.6
RT2-04-SD5-60,4300,6552,2024-07-01,Greentech Renewables - Sacramento,CA,Genki,Screws,$0.43,$1849
RT2-00-MINIBK2-FSET,194,6640,2024-07-01,Greentech Renewables - St. Louis,MO,Guy,MINI,$4.51,$874.94
RT2-04-BN30SL-US,101,6640,2024-07-01,Greentech Renewables - St. Louis,MO,Guy,Bolts,$0.36,$36.36
RT2-04-FBN25,558,6640,2024-07-01,Greentech Renewables - St. Louis,MO,Guy,Bolts,$0.36,$200.88
RT2-04-SD5-60,494,6640,2024-07-01,Greentech Renewables - St. Louis,MO,Guy,Screws,$0.43,$212.42
RT2-04-BN30SL-US,300,6692,2024-07-01,Greentech Renewables - Salt Lake,UT,Genki,Bolts,$0.36,$108
RT2-04-FBN25,69,6692,2024-07-01,Greentech Renewables - Salt Lake,UT,Genki,Bolts,$0.36,$24.84
RT2-00-MINIBK2-FSET,696,7133,2024-07-01,Greentech Renewables - San Diego,CA,Genki,MINI,$4.51,$3138.96
RT2-04-C-MOUNT,300,7133,2024-07-01,Greentech Renewables - San Diego,CA,Genki,C-MOUNT,$3.08,$924
RT2-04-FBN25,226,7133,2024-07-01,Greentech Renewables - San Diego,CA,Genki,Bolts,$0.36,$81.36
RT2-04-SD5-60,2777,7133,2024-07-01,Greentech Renewables - San Diego,CA,Genki,Screws,$0.43,$1194.11
RT2-00-MINIBK2-FSET,504,7492,2024-07-01,Greentech Renewables - San Jose,CA,Genki,MINI,$4.51,$2273.04
RT2-04-FBN25,122,7492,2024-07-01,Greentech Renewables - San Jose,CA,Genki,Bolts,$0.36,$43.92
RT2-00-MINIBK2,77,7605,2024-07-01,Greentech Renewables - San Luis Obispo,CA,Genki,MINI,$4.15,$319.55
RT2-00-MINIBK2-FSET,2020,7605,2024-07-01,Greentech Renewables - San Luis Obispo,CA,Genki,MINI,$4.51,$9110.2
RT2-04-FBN25,33,7605,2024-07-01,Greentech Renewables - San Luis Obispo,CA,Genki,Bolts,$0.36,$11.88
RT2-04-SD5-60,76,7605,2024-07-01,Greentech Renewables - San Luis Obispo,CA,Genki,Screws,$0.43,$32.68
RT2-00-MINIBK2,76,7953,2024-07-01,Greentech Renewables - Santa Rosa,CA,Genki,MINI,$4.15,$315.4
RT2-04-C-MOUNT,250,7953,2024-07-01,Greentech Renewables - Santa Rosa,CA,Genki,C-MOUNT,$3.08,$770
RT2-04-FBN25,183,7953,2024-07-01,Greentech Renewables - Santa Rosa,CA,Genki,Bolts,$0.36,$65.88
RT2-04-SD5-60,155,7953,2024-07-01,Greentech Renewables - Santa Rosa,CA,Genki,Screws,$0.43,$66.65
RT2-00-MINIBK2-FSET,3191,8018,2024-07-01,Greentech Renewables - Tampa Bay,FL,RyanW,MINI,$4.51,$14391.41
RT2-04-SD5-60,8999,8018,2024-07-01,Greentech Renewables - Tampa Bay,FL,RyanW,Screws,$0.43,$3869.57
RT2-00-MINIBK2,1700,8064,2024-07-01,Greentech Renewables - Seattle,WA,Genki,MINI,$4.15,$7055
RT2-00-MINIBK2-FSET,960,8064,2024-07-01,Greentech Renewables - Seattle,WA,Genki,MINI,$4.51,$4329.6
RT2-04-FBN25,5605,8064,2024-07-01,Greentech Renewables - Seattle,WA,Genki,Bolts,$0.36,$2017.8
RT2-04-MINBUTYL,252,8064,2024-07-01,Greentech Renewables - Seattle,WA,Genki,Accessories,$1.18,$297.36
RT2-04-SD5-60,3029,8064,2024-07-01,Greentech Renewables - Seattle,WA,Genki,Screws,$0.43,$1302.47
RT2-00-MINIBK2-FSET,1055,8187,2024-07-01,Greentech Renewables - Spokane,WA,Genki,MINI,$4.51,$4758.05
RT2-04-FBN25,5,8187,2024-07-01,Greentech Renewables - Spokane,WA,Genki,Bolts,$0.36,$1.8
RT2-04-SD5-60,3900,8187,2024-07-01,Greentech Renewables - Spokane,WA,Genki,Screws,$0.43,$1677
RT3-04-RFEBBK,15,8187,2024-07-01,Greentech Renewables - Spokane,WA,Genki,REB,$20.00,$300
RT2-00-MINIBK2-FSET,429,8618,2024-07-01,Greentech Renewables - Commerical Solutions -  Florida,FL,RyanW,MINI,$4.51,$1934.79
RT2-04-SD5-60,734,8618,2024-07-01,Greentech Renewables - Commerical Solutions -  Florida,FL,RyanW,Screws,$0.43,$315.62
RT2-00-MINIBK2-FSET,1294,8756,2024-07-01,Greentech Renewables - Phoenix,AZ,Genki,MINI,$4.51,$5835.94
RT2-04-FBN25,2006,8756,2024-07-01,Greentech Renewables - Phoenix,AZ,Genki,Bolts,$0.36,$722.16
RT2-04-SD5-60,136,8756,2024-07-01,Greentech Renewables - Phoenix,AZ,Genki,Screws,$0.43,$58.48
RT2-00-MINIBK2,31,8797,2024-07-01,Greentech Renewables - Stockton,CA,Genki,MINI,$4.15,$128.65
RT2-00-MINIBK2-FSET,256,8797,2024-07-01,Greentech Renewables - Stockton,CA,Genki,MINI,$4.51,$1154.56
RT2-04-SD5-60,1407,8797,2024-07-01,Greentech Renewables - Stockton,CA,Genki,Screws,$0.43,$605.01
RT2-00-MINIBK2,60,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,MINI,$4.15,$249
RT2-04-FBN25,3265,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,Bolts,$0.36,$1175.4
RT2-04-SD5-60,202,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,Screws,$0.43,$86.86
RT3-00-AXBK,204,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$4.09,$834.36
RT3-01-UE-30,124,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$9.24,$1145.76
RT3-01-UEFS30,44,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$9.24,$406.56
RT3-01-UES30,19,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$15.31,$290.89
RT3-02-UM-30,86,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$9.24,$794.64
RT3-02-UMFS30,46,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$9.24,$425.04
RT3-02-UMS30,6,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$15.31,$91.86
RT3-03-SK80BL,141,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$17.00,$2397
RT3-04-BUTYL,27,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,Accessories,$1.18,$31.86
RT3-04-ENDCAP,94,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$2.66,$250.04
RT3-04-M4-16S,900,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$0.25,$225
RT3-04-SKSSL,171,8801,2024-07-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$0.87,$148.77
RT2-04-SD5-60,129,8808,2024-07-01,Greentech Renewables - Tucson,AZ,Genki,Screws,$0.43,$55.47
RT2-00-MINIBK2-FSET,6183,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,MINI,$4.51,$27885.33
RT2-04-FBN25,4783,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,Bolts,$0.36,$1721.88
RT2-04-SD5-60,15565,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,Screws,$0.43,$6692.95
RT3-00-AXBK,2024,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$4.09,$8278.16
RT3-01-UE-30,1104,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$9.24,$10200.96
RT3-01-UEFS30,320,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$9.24,$2956.8
RT3-01-UES30,227,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$15.31,$3475.37
RT3-02-UM-30,1191,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$9.24,$11004.84
RT3-02-UMFS30,505,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$9.24,$4666.2
RT3-02-UMS30,465,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$15.31,$7119.15
RT3-03-SK80BL,294,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$17.00,$4998
RT3-04-ENDCAP,3,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$2.66,$7.98
RT3-04-M4-16S,2883,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$0.25,$720.75
RT3-04-SKSSL,367,9106,2024-07-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$0.87,$319.29
RT2-00-MINIBK2-FSET,297,120,2024-08-01,Greentech Renewables - Albany,NY,RyanW,MINI,$4.51,$1339.47
RT2-04-FBN25,19,120,2024-08-01,Greentech Renewables - Albany,NY,RyanW,Bolts,$0.36,$6.84
RT2-04-SD5-60,5836,120,2024-08-01,Greentech Renewables - Albany,NY,RyanW,Screws,$0.43,$2509.48
RT2-00-MINIBK2-FSET,439,148,2024-08-01,Greentech Renewables - Albuquerque,NM,Genki,MINI,$4.51,$1979.89
RT2-04-FBN25,2000,148,2024-08-01,Greentech Renewables - Albuquerque,NM,Genki,Bolts,$0.36,$720
RT2-04-SD5-60,700,148,2024-08-01,Greentech Renewables - Albuquerque,NM,Genki,Screws,$0.43,$301
RT2-00-MINIBK2,301,224,2024-08-01,Greentech Renewables - Auburn,MA,RyanW,MINI,$4.15,$1249.15
RT2-00-MINIBK2-FSET,1062,224,2024-08-01,Greentech Renewables - Auburn,MA,RyanW,MINI,$4.51,$4789.62
RT2-04-C-MOUNT,1175,224,2024-08-01,Greentech Renewables - Auburn,MA,RyanW,C-MOUNT,$3.08,$3619
RT2-04-FBN25,74,224,2024-08-01,Greentech Renewables - Auburn,MA,RyanW,Bolts,$0.36,$26.64
RT2-04-SD5-60,13567,224,2024-08-01,Greentech Renewables - Auburn,MA,RyanW,Screws,$0.43,$5833.81
RT2-04-SD5-90,1303,224,2024-08-01,Greentech Renewables - Auburn,MA,RyanW,Screws,$0.75,$977.25
RT2-00-MINIBK2-FSET,1371,236,2024-08-01,Greentech Renewables - Austin,TX,Genki,MINI,$4.51,$6183.21
RT2-04-FBN25,400,236,2024-08-01,Greentech Renewables - Austin,TX,Genki,Bolts,$0.36,$144
RT2-04-SD5-60,4800,236,2024-08-01,Greentech Renewables - Austin,TX,Genki,Screws,$0.43,$2064
RT2-00-MINIBK2-FSET,320,237,2024-08-01,Greentech Renewables - Dallas,TX,Genki,MINI,$4.51,$1443.2
RT2-04-MINBUTYL,4,237,2024-08-01,Greentech Renewables - Dallas,TX,Genki,Accessories,$1.18,$4.72
RT2-04-SD5-60,2158,237,2024-08-01,Greentech Renewables - Dallas,TX,Genki,Screws,$0.43,$927.94
RT2-04-FBN25,105,239,2024-08-01,Greentech Renewables - San Antonio,TX,Genki,Bolts,$0.36,$37.8
RT2-04-SD5-60,56,239,2024-08-01,Greentech Renewables - San Antonio,TX,Genki,Screws,$0.43,$24.08
RT3-02-UM-BK,6,239,2024-08-01,Greentech Renewables - San Antonio,TX,Genki,APEX,$9.24,$55.44
RT2-04-FBN25,195,756,2024-08-01,Greentech Renewables - Boise,ID,Genki,Bolts,$0.36,$70.2
