Item,On Hand Qty,PC #,Date,State,Category,Price_ea,On Hand Value,Distributor,Branch Name,Rep
RT3-01-UE-30,156,8801,2024-05-01,WA,APEX,9.24,1441.44,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-01-UEFS30,44,8801,2024-05-01,WA,APEX,9.24,406.56,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-01-UES30,19,8801,2024-05-01,WA,APEX,15.31,290.89,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-02-UM-30,118,8801,2024-05-01,WA,APEX,9.24,1090.32,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-02-UMFS30,46,8801,2024-05-01,WA,APEX,9.24,425.04,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-02-UMS30,6,8801,2024-05-01,WA,APEX,15.31,91.86,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-03-SK80BL,148,8801,2024-05-01,WA,APEX,17,2516,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-BUTYL,27,8801,2024-05-01,WA,Accessories,1.18,31.86,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-ENDCAP,97,8801,2024-05-01,WA,APEX,2.66,258.02,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-M4-16S,900,8801,2024-05-01,WA,APEX,0.25,225,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-SKSSL,171,8801,2024-05-01,WA,APEX,0.87,148.77,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT2-04-SD5-60,129,8808,2024-05-01,AZ,Screws,0.43,55.47,Greentech,GreentechGreentech Renewables - Tucson,Genki
RT2-00-MINIBK2-FSET,5893,9106,2024-05-01,MD,MINI,4.51,26577.43,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT2-04-FBN25,2953,9106,2024-05-01,MD,Bolts,0.36,1063.08,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT2-04-SD5-60,19605,9106,2024-05-01,MD,Screws,0.43,8430.15,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-00-AXBK,2255,9106,2024-05-01,MD,APEX,4.09,9222.95,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-01-UE-30,1214,9106,2024-05-01,MD,APEX,9.24,11217.36,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-01-UEFS30,336,9106,2024-05-01,MD,APEX,9.24,3104.64,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-01-UES30,239,9106,2024-05-01,MD,APEX,15.31,3659.09,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-02-UM-30,1203,9106,2024-05-01,MD,APEX,9.24,11115.72,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-02-UMFS30,521,9106,2024-05-01,MD,APEX,9.24,4814.04,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-02-UMS30,477,9106,2024-05-01,MD,APEX,15.31,7302.87,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-03-SK80BL,302,9106,2024-05-01,MD,APEX,17,5134,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-04-ENDCAP,15,9106,2024-05-01,MD,APEX,2.66,39.9,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-04-M4-16S,2883,9106,2024-05-01,MD,APEX,0.25,720.75,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-04-SKSSL,391,9106,2024-05-01,MD,APEX,0.87,340.17,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-04-RFEBBK,1,9439,2024-05-01,KS,REB,20,20,Greentech,GreentechGreentech Renewables - Wichita,Guy
RT2-00-MINIBK2-FSET,1372,120,2024-06-01,NY,MINI,4.51,6187.72,Greentech,GreentechGreentech Renewables - Albany,RyanW
RT2-04-FBN25,19,120,2024-06-01,NY,Bolts,0.36,6.84,Greentech,GreentechGreentech Renewables - Albany,RyanW
RT2-04-SD5-60,5041,120,2024-06-01,NY,Screws,0.43,2167.63,Greentech,GreentechGreentech Renewables - Albany,RyanW
RT2-00-MINIBK2-FSET,675,148,2024-06-01,NM,MINI,4.51,3044.25,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-04-C-MOUNT,70,148,2024-06-01,NM,C-MOUNT,3.08,215.6,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-04-FBN25,1700,148,2024-06-01,NM,Bolts,0.36,612,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-04-SD5-60,2080,148,2024-06-01,NM,Screws,0.43,894.4,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-00-MINIBK2,17,224,2024-06-01,MA,MINI,4.15,70.55,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-00-MINIBK2-FSET,2539,224,2024-06-01,MA,MINI,4.51,11450.89,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-C-MOUNT,1035,224,2024-06-01,MA,C-MOUNT,3.08,3187.8,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-FBN25,74,224,2024-06-01,MA,Bolts,0.36,26.64,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-SD5-60,23057,224,2024-06-01,MA,Screws,0.43,9914.51,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-00-MINIBK2-FSET,1462,236,2024-06-01,TX,MINI,4.51,6593.62,Greentech,GreentechGreentech Renewables - Austin,Genki
RT2-04-SD5-60,6258,236,2024-06-01,TX,Screws,0.43,2690.94,Greentech,GreentechGreentech Renewables - Austin,Genki
RT2-00-MINIBK2-FSET,13,237,2024-06-01,TX,MINI,4.51,58.63,Greentech,GreentechGreentech Renewables - Dallas,Genki
RT2-04-SD5-60,4281,237,2024-06-01,TX,Screws,0.43,1840.83,Greentech,GreentechGreentech Renewables - Dallas,Genki
RT2-00-MINIBK2,7,239,2024-06-01,TX,MINI,4.15,29.05,Greentech,GreentechGreentech Renewables - San Antonio,Genki
RT2-04-FBN25,212,239,2024-06-01,TX,Bolts,0.36,76.32,Greentech,GreentechGreentech Renewables - San Antonio,Genki
RT2-04-SD5-60,56,239,2024-06-01,TX,Screws,0.43,24.08,Greentech,GreentechGreentech Renewables - San Antonio,Genki
RT3-02-UM-BK,6,239,2024-06-01,TX,APEX,9.24,55.44,Greentech,GreentechGreentech Renewables - San Antonio,Genki
RT2-04-FBN25,195,756,2024-06-01,ID,Bolts,0.36,70.2,Greentech,GreentechGreentech Renewables - Boise,Genki
RT2-00-MINIBK2-FSET,240,960,2024-06-01,MI,MINI,4.51,1082.4,Greentech,GreentechGreentech Renewables - Detroit,Guy
RT2-04-C-MOUNT,102,960,2024-06-01,MI,C-MOUNT,3.08,314.16,Greentech,GreentechGreentech Renewables - Detroit,Guy
RT2-04-SD5-60,554,960,2024-06-01,MI,Screws,0.43,238.22,Greentech,GreentechGreentech Renewables - Detroit,Guy
RT3-00-AXBK,195,987,2024-06-01,IA,APEX,4.09,797.55,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-01-UEFS30,80,987,2024-06-01,IA,APEX,9.24,739.2,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-01-UES30,60,987,2024-06-01,IA,APEX,15.31,918.6,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-02-UMFS30,160,987,2024-06-01,IA,APEX,9.24,1478.4,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-02-UMS30,29,987,2024-06-01,IA,APEX,15.31,443.99,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-03-SK80BL,21,987,2024-06-01,IA,APEX,17,357,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-04-ENDCAP,102,987,2024-06-01,IA,APEX,2.66,271.32,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-04-M4-16S,8740,987,2024-06-01,IA,APEX,0.25,2185,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-04-RFEBBK,109,987,2024-06-01,IA,REB,20,2180,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT2-00-MINIBK2-FSET,386,1024,2024-06-01,CA,MINI,4.51,1740.86,Greentech,GreentechGreentech Renewables - Los Angeles,Genki
RT2-04-FBN25,90,1024,2024-06-01,CA,Bolts,0.36,32.4,Greentech,GreentechGreentech Renewables - Los Angeles,Genki
RT2-04-SD5-60,2076,1024,2024-06-01,CA,Screws,0.43,892.68,Greentech,GreentechGreentech Renewables - Los Angeles,Genki
RT2-00-MINIBK2,47,1045,2024-06-01,IN,MINI,4.15,195.05,Greentech,GreentechGreentech Renewables - Chicago,Guy
RT2-00-MINIBK2-FSET,692,1045,2024-06-01,IN,MINI,4.51,3120.92,Greentech,GreentechGreentech Renewables - Chicago,Guy
RT2-04-FBN25,600,1045,2024-06-01,IN,Bolts,0.36,216,Greentech,GreentechGreentech Renewables - Chicago,Guy
RT2-04-SD5-60,6000,1045,2024-06-01,IN,Screws,0.43,2580,Greentech,GreentechGreentech Renewables - Chicago,Guy
RT2-00-MINIBK2,1,1127,2024-06-01,CO,MINI,4.15,4.15,Greentech,GreentechGreentech Renewables - Colorado Springs,Genki
RT2-04-FBN25,1988,1127,2024-06-01,CO,Bolts,0.36,715.68,Greentech,GreentechGreentech Renewables - Colorado Springs,Genki
RT2-04-SD5-60,1300,1127,2024-06-01,CO,Screws,0.43,559,Greentech,GreentechGreentech Renewables - Colorado Springs,Genki
RT2-00-MINIBK2,14,1132,2024-06-01,SC,MINI,4.15,58.1,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-00-MINIBK2-FSET,628,1132,2024-06-01,SC,MINI,4.51,2832.28,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-04-FBN25,560,1132,2024-06-01,SC,Bolts,0.36,201.6,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-04-SD5-60,1355,1132,2024-06-01,SC,Screws,0.43,582.65,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-00-MINIBK2-FSET,125,1154,2024-06-01,OH,MINI,4.51,563.75,Greentech,GreentechGreentech Renewables - Columbus,Guy
RT2-04-SD5-60,1100,1154,2024-06-01,OH,Screws,0.43,473,Greentech,GreentechGreentech Renewables - Columbus,Guy
RT2-00-MINIBK2,28,1670,2024-06-01,CT,MINI,4.15,116.2,Greentech,GreentechGreentech Renewables - Danbury,RyanW
RT2-00-MINIBK2-FSET,1123,1670,2024-06-01,CT,MINI,4.51,5064.73,Greentech,GreentechGreentech Renewables - Danbury,RyanW
RT2-04-BN30SL-US,40,1670,2024-06-01,CT,Bolts,0.36,14.4,Greentech,GreentechGreentech Renewables - Danbury,RyanW
RT2-04-SD5-60,3501,1670,2024-06-01,CT,Screws,0.43,1505.43,Greentech,GreentechGreentech Renewables - Danbury,RyanW
RT2-00-MINIBK2,1,1875,2024-06-01,CO,MINI,4.15,4.15,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-00-MINIBK2-FSET,116,1875,2024-06-01,CO,MINI,4.51,523.16,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-04-FBN25,919,1875,2024-06-01,CO,Bolts,0.36,330.84,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-04-SD5-60,1189,1875,2024-06-01,CO,Screws,0.43,511.27,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-00-AXBK,147,1875,2024-06-01,CO,APEX,4.09,601.23,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-01-UE-30,77,1875,2024-06-01,CO,APEX,9.24,711.48,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-01-UEFS30,42,1875,2024-06-01,CO,APEX,9.24,388.08,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-01-UES30,46,1875,2024-06-01,CO,APEX,15.31,704.26,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-02-UM-30,83,1875,2024-06-01,CO,APEX,9.24,766.92,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-02-UMFS30,95,1875,2024-06-01,CO,APEX,9.24,877.8,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-02-UMS30,19,1875,2024-06-01,CO,APEX,15.31,290.89,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-03-SK80BL,81,1875,2024-06-01,CO,APEX,17,1377,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-04-ENDCAP,35,1875,2024-06-01,CO,APEX,2.66,93.1,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-04-SKSSL-20,61,1875,2024-06-01,CO,APEX,0.87,53.07,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-00-MINIBK2-FSET,902,1987,2024-06-01,TX,MINI,4.51,4068.02,Greentech,GreentechGreentech Renewables - El Paso,Genki
RT2-04-SD5-60,7300,1987,2024-06-01,TX,Screws,0.43,3139,Greentech,GreentechGreentech Renewables - El Paso,Genki
RT2-00-MINIBK2-FSET,4,2459,2024-06-01,CO,MINI,4.51,18.04,Greentech,GreentechGreentech Renewables - Fort Collins,Genki
RT2-04-SD5-60,500,2459,2024-06-01,CO,Screws,0.43,215,Greentech,GreentechGreentech Renewables - Fort Collins,Genki
RT2-00-MINIBK2,379,2576,2024-06-01,CA,MINI,4.15,1572.85,Greentech,GreentechGreentech Renewables - Fresno,Genki
RT2-04-SD5-60,12,2576,2024-06-01,CA,Screws,0.43,5.16,Greentech,GreentechGreentech Renewables - Fresno,Genki
RT2-04-FBN25,105,2685,2024-06-01,CO,Bolts,0.36,37.8,Greentech,GreentechGreentech Renewables - Grand Junction,Genki
RT2-04-SD5-60,558,2685,2024-06-01,CO,Screws,0.43,239.94,Greentech,GreentechGreentech Renewables - Grand Junction,Genki
RT2-00-MINIBK2,69,3273,2024-06-01,TX,MINI,4.15,286.35,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-00-MINIBK2-FSET,1242,3273,2024-06-01,TX,MINI,4.51,5601.42,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-04-FBN25,423,3273,2024-06-01,TX,Bolts,0.36,152.28,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-04-SD5-60,2271,3273,2024-06-01,TX,Screws,0.43,976.53,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-04-FBN25,600,3293,2024-06-01,IN,Bolts,0.36,216,Greentech,GreentechGreentech Renewables - Indianapolis,Guy
RT2-04-SD5-60,500,3293,2024-06-01,IN,Screws,0.43,215,Greentech,GreentechGreentech Renewables - Indianapolis,Guy
RT2-00-MINIBK2-FSET,60,3395,2024-06-01,FL,MINI,4.51,270.6,Greentech,GreentechGreentech Renewables - Jacksonville,RyanW
RT2-04-FBN25,620,3395,2024-06-01,FL,Bolts,0.36,223.2,Greentech,GreentechGreentech Renewables - Jacksonville,RyanW
RT2-04-SD5-60,570,3395,2024-06-01,FL,Screws,0.43,245.1,Greentech,GreentechGreentech Renewables - Jacksonville,RyanW
RT3-04-RFEBBK,28,3584,2024-06-01,KS,REB,20,560,Greentech,GreentechGreentech Renewables - Kansas City,Guy
RT2-00-MINIBK2-FSET,60,4029,2024-06-01,NM,MINI,4.51,270.6,Greentech,GreentechGreentech Renewables - Las Cruces,Genki
RT2-04-FBN25,236,4029,2024-06-01,NM,Bolts,0.36,84.96,Greentech,GreentechGreentech Renewables - Las Cruces,Genki
RT2-04-SD5-60,700,4029,2024-06-01,NM,Screws,0.43,301,Greentech,GreentechGreentech Renewables - Las Cruces,Genki
RT2-00-MINIBK2-FSET,100,4090,2024-06-01,NV,MINI,4.51,451,Greentech,GreentechGreentech Renewables - Las Vegas,Genki
RT2-04-C-MOUNT,500,4090,2024-06-01,NV,C-MOUNT,3.08,1540,Greentech,GreentechGreentech Renewables - Las Vegas,Genki
RT2-04-SD5-60,756,4090,2024-06-01,NV,Screws,0.43,325.08,Greentech,GreentechGreentech Renewables - Las Vegas,Genki
RT2-04-SD5-60,300,4187,2024-06-01,AR,Screws,0.43,129,Greentech,GreentechGreentech Renewables - LIttle Rock,Guy
RT2-00-MINIBK2,40,4250,2024-06-01,NY,MINI,4.15,166,Greentech,GreentechGreentech Renewables - Long Island,RyanW
RT2-04-SD5-60,80,4250,2024-06-01,NY,Screws,0.43,34.4,Greentech,GreentechGreentech Renewables - Long Island,RyanW
RT2-00-MINIBK2-FSET,5,4391,2024-06-01,TX,MINI,4.51,22.55,Greentech,GreentechGreentech Renewables - Lubbock,Genki
RT2-04-C-MOUNT,36,4391,2024-06-01,TX,C-MOUNT,3.08,110.88,Greentech,GreentechGreentech Renewables - Lubbock,Genki
RT2-00-MINIBK2,56,4407,2024-06-01,WI,MINI,4.15,232.4,Greentech,GreentechGreentech Renewables - Madison,Guy
RT2-04-C-MOUNT,35,4407,2024-06-01,WI,C-MOUNT,3.08,107.8,Greentech,GreentechGreentech Renewables - Madison,Guy
RT2-04-FBN25,350,4407,2024-06-01,WI,Bolts,0.36,126,Greentech,GreentechGreentech Renewables - Madison,Guy
RT2-04-SD5-60,377,4407,2024-06-01,WI,Screws,0.43,162.11,Greentech,GreentechGreentech Renewables - Madison,Guy
RT3-04-RFEBBK,10,4407,2024-06-01,WI,REB,20,200,Greentech,GreentechGreentech Renewables - Madison,Guy
RT2-00-MINIBK2-FSET,1844,4422,2024-06-01,ME,MINI,4.51,8316.44,Greentech,GreentechGreentech Renewables - Maine,RyanW
RT2-04-C-MOUNT,91,4422,2024-06-01,ME,C-MOUNT,3.08,280.28,Greentech,GreentechGreentech Renewables - Maine,RyanW
RT2-04-FBN25,147,4422,2024-06-01,ME,Bolts,0.36,52.92,Greentech,GreentechGreentech Renewables - Maine,RyanW
RT2-04-SD5-60,12056,4422,2024-06-01,ME,Screws,0.43,5184.08,Greentech,GreentechGreentech Renewables - Maine,RyanW
RT2-00-MINIBK2,56,4431,2024-06-01,MA,MINI,4.15,232.4,Greentech,GreentechGreentech Renewables - Mansfield,RyanW
RT2-00-MINIBK2-FSET,400,4431,2024-06-01,MA,MINI,4.51,1804,Greentech,GreentechGreentech Renewables - Mansfield,RyanW
RT2-04-FBN25,138,4431,2024-06-01,MA,Bolts,0.36,49.68,Greentech,GreentechGreentech Renewables - Mansfield,RyanW
RT2-04-SD5-60,832,4431,2024-06-01,MA,Screws,0.43,357.76,Greentech,GreentechGreentech Renewables - Mansfield,RyanW
RT2-04-SD5-90,633,4431,2024-06-01,MA,Screws,0.75,474.75,Greentech,GreentechGreentech Renewables - Mansfield,RyanW
RT2-04-FBN25,284,4450,2024-06-01,OR,Bolts,0.36,102.24,Greentech,GreentechGreentech Renewables - Medford,Genki
RT2-00-MINIBK2-FSET,1336,4560,2024-06-01,FL,MINI,4.51,6025.36,Greentech,GreentechGreentech Renewables - Miami,RyanW
RT2-04-FBN25,5,4560,2024-06-01,FL,Bolts,0.36,1.8,Greentech,GreentechGreentech Renewables - Miami,RyanW
RT2-04-SD5-60,3965,4560,2024-06-01,FL,Screws,0.43,1704.95,Greentech,GreentechGreentech Renewables - Miami,RyanW
RT3-04-BUTYL,60,4560,2024-06-01,FL,Accessories,1.18,70.8,Greentech,GreentechGreentech Renewables - Miami,RyanW
RT2-04-C-MOUNT,60,4639,2024-06-01,MT,C-MOUNT,3.08,184.8,Greentech,GreentechGreentech Renewables - Missoula,Genki
RT2-00-MINIBK2,20,4664,2024-06-01,MN,MINI,4.15,83,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT2-00-MINIBK2-FSET,1652,4664,2024-06-01,MN,MINI,4.51,7450.52,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT2-04-FBN25,132,4664,2024-06-01,MN,Bolts,0.36,47.52,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT2-04-MINBUTYL,130,4664,2024-06-01,MN,Accessories,1.18,153.4,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT2-04-SD5-60,23600,4664,2024-06-01,MN,Screws,0.43,10148,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT3-01-UES30,221,4664,2024-06-01,MN,APEX,15.31,3383.51,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT3-02-UMFS30,239,4664,2024-06-01,MN,APEX,9.24,2208.36,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT3-04-M4-16S,78,4664,2024-06-01,MN,APEX,0.25,19.5,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT3-04-RFEBBK,17,4664,2024-06-01,MN,REB,20,340,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT2-00-MINIBK2-FSET,1110,4950,2024-06-01,IL,MINI,4.51,5006.1,Greentech,GreentechGreentech Renewables - North Chicago,Guy
RT2-04-SD5-60,1000,4950,2024-06-01,IL,Screws,0.43,430,Greentech,GreentechGreentech Renewables - North Chicago,Guy
RT2-00-MINIBK2-FSET,1100,4984,2024-06-01,CT,MINI,4.51,4961,Greentech,GreentechGreentech Renewables - Wallingford,RyanW
RT2-04-SD5-60,4445,4984,2024-06-01,CT,Screws,0.43,1911.35,Greentech,GreentechGreentech Renewables - Wallingford,RyanW
RT2-00-MINIBK2-FSET,586,4991,2024-06-01,NH,MINI,4.51,2642.86,Greentech,GreentechGreentech Renewables - New Hampshire,RyanW
RT2-04-C-MOUNT,115,4991,2024-06-01,NH,C-MOUNT,3.08,354.2,Greentech,GreentechGreentech Renewables - New Hampshire,RyanW
RT2-04-SD5-60,2820,4991,2024-06-01,NH,Screws,0.43,1212.6,Greentech,GreentechGreentech Renewables - New Hampshire,RyanW
RT2-00-MINIBK2-FSET,3964,5621,2024-06-01,FL,MINI,4.51,17877.64,Greentech,GreentechGreentech Renewables - Orlando,RyanW
RT2-04-FBN25,1206,5621,2024-06-01,FL,Bolts,0.36,434.16,Greentech,GreentechGreentech Renewables - Orlando,RyanW
RT2-04-SD5-60,16243,5621,2024-06-01,FL,Screws,0.43,6984.49,Greentech,GreentechGreentech Renewables - Orlando,RyanW
RT2-00-MINIBK2-FSET,88,5885,2024-06-01,IL,MINI,4.51,396.88,Greentech,GreentechGreentech Renewables - Peoria,Guy
RT2-04-SD5-60,256,5885,2024-06-01,IL,Screws,0.43,110.08,Greentech,GreentechGreentech Renewables - Peoria,Guy
RT2-00-MINIBK2-FSET,528,5887,2024-06-01,NJ,MINI,4.51,2381.28,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT2-04-C-MOUNT,209,5887,2024-06-01,NJ,C-MOUNT,3.08,643.72,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT2-04-FBN25,41,5887,2024-06-01,NJ,Bolts,0.36,14.76,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT2-04-SD5-60,96,5887,2024-06-01,NJ,Screws,0.43,41.28,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-00-AXBK,1199,5887,2024-06-01,NJ,APEX,4.09,4903.91,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-01-UE-30,1457,5887,2024-06-01,NJ,APEX,9.24,13462.68,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-01-UEFS30,466,5887,2024-06-01,NJ,APEX,9.24,4305.84,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-01-UES30,483,5887,2024-06-01,NJ,APEX,15.31,7394.73,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-02-UM-30,681,5887,2024-06-01,NJ,APEX,9.24,6292.44,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-02-UMFS30,495,5887,2024-06-01,NJ,APEX,9.24,4573.8,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-02-UMS30,285,5887,2024-06-01,NJ,APEX,15.31,4363.35,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-03-SK80BL,161,5887,2024-06-01,NJ,APEX,17,2737,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-04-M4-16S,167,5887,2024-06-01,NJ,APEX,0.25,41.75,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-04-M8BIT,110,5887,2024-06-01,NJ,Tools,6.02,662.2,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-04-SKCAP,226,5887,2024-06-01,NJ,APEX,2.66,601.16,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-04-SKSSL-20,383,5887,2024-06-01,NJ,APEX,0.87,333.21,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT2-00-MINIBK2,28,5888,2024-06-01,FL,MINI,4.15,116.2,Greentech,GreentechGreentech Renewables - Pensacola,RyanW
RT2-00-MINIBK2-FSET,740,5888,2024-06-01,FL,MINI,4.51,3337.4,Greentech,GreentechGreentech Renewables - Pensacola,RyanW
RT2-04-FBN25,20,5888,2024-06-01,FL,Bolts,0.36,7.2,Greentech,GreentechGreentech Renewables - Pensacola,RyanW
RT2-04-SD5-60,20,5888,2024-06-01,FL,Screws,0.43,8.6,Greentech,GreentechGreentech Renewables - Pensacola,RyanW
RT2-00-MINIBK2-FSET,912,5944,2024-06-01,PA,MINI,4.51,4113.12,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-C-MOUNT,440,5944,2024-06-01,PA,C-MOUNT,3.08,1355.2,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-FBN25,862,5944,2024-06-01,PA,Bolts,0.36,310.32,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-SD5-60,3615,5944,2024-06-01,PA,Screws,0.43,1554.45,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-00-MINIBK2,300,5951,2024-06-01,ID,MINI,4.15,1245,Greentech,GreentechGreentech Renewables - Pocatello,Genki
RT2-04-BN30SL-US,341,5951,2024-06-01,ID,Bolts,0.36,122.76,Greentech,GreentechGreentech Renewables - Pocatello,Genki
RT2-04-FBN25,299,5951,2024-06-01,ID,Bolts,0.36,107.64,Greentech,GreentechGreentech Renewables - Pocatello,Genki
RT2-04-SD5-60,2400,5951,2024-06-01,ID,Screws,0.43,1032,Greentech,GreentechGreentech Renewables - Pocatello,Genki
RT2-00-MINIBK2-FSET,220,5971,2024-06-01,OR,MINI,4.51,992.2,Greentech,GreentechGreentech Renewables - Portland,Genki
RT2-04-MINBUTYL,10,5971,2024-06-01,OR,Accessories,1.18,11.8,Greentech,GreentechGreentech Renewables - Portland,Genki
RT2-04-SD5-60,880,5971,2024-06-01,OR,Screws,0.43,378.4,Greentech,GreentechGreentech Renewables - Portland,Genki
RT2-00-MINIBK2-FSET,8,6026,2024-06-01,CO,MINI,4.51,36.08,Greentech,GreentechGreentech Renewables - Pueblo,Genki
RT2-04-SD5-60,735,6026,2024-06-01,CO,Screws,0.43,316.05,Greentech,GreentechGreentech Renewables - Pueblo,Genki
RT2-00-MINIBK2-FSET,316,6058,2024-06-01,NC,MINI,4.51,1425.16,Greentech,GreentechGreentech Renewables - Raleigh,RyanW
